"x","y","psi","spp"
408.9492,375.1053,2,15
527.8968,114.7414,2,9
306.965,284.8645,1,16
76.20718,462.5125,2,36
23.24927,169.1488,1,21
501.6789,938.3139,3,38
771.5553,111.1802,2,36
764.739,979.8652,3,28
288.8082,74.94154,1,7
529.8833,117.3495,1,30
315.8591,648.099,2,13
894.9267,65.82208,2,32
980.3985,186.752,1,14
697.7206,143.8227,1,9
647.2043,740.9939,3,34
499.5378,434.8011,1,23
219.3731,355.8142,2,36
520.9826,728.0769,3,17
917.0756,131.8963,2,21
546.5198,11.07489,1,18
351.0598,949.0743,2,29
950.9203,886.4235,3,7
863.937,723.6183,2,32
327.0077,573.6176,2,39
793.8035,980.3117,3,28
915.8213,552.7854,2,1
698.133,395.3006,2,19
472.8902,846.2086,2,15
94.36966,239.1812,1,2
976.8331,700.5613,2,2
601.421,329.6139,1,20
673.3746,235.2637,1,28
636.307,555.559,2,35
593.8101,571.5677,1,16
563.0796,556.5185,2,12
635.3324,955.9893,2,15
426.6486,184.2723,1,18
979.0654,221.7019,2,9
974.4238,228.4032,2,9
660.843,220.6916,1,25
958.3114,811.0579,2,11
772.5728,876.6723,3,46
497.1701,505.8808,2,35
67.35622,6.082448,1,33
693.3237,759.2014,2,9
281.7083,33.63323,1,9
915.5795,535.3484,3,30
688.5516,46.24957,1,16
984.8644,852.0731,2,45
669.7896,798.2131,2,21
581.0345,539.4573,2,46
422.3832,189.2617,1,5
356.2182,961.2304,1,16
551.0218,234.333,1,34
956.7966,555.0672,2,15
428.8242,318.535,1,5
797.163,79.93955,1,33
645.7664,838.1514,3,30
115.7065,622.6828,3,38
840.4336,236.8637,2,42
420.4272,965.2789,2,22
879.5871,851.8352,2,23
913.9051,751.365,2,4
608.4685,56.65263,1,48
488.765,19.01798,1,12
730.7519,490.3546,2,35
39.20665,754.3801,3,44
651.622,932.0722,2,35
273.9465,261.6518,1,21
529.957,714.44,3,38
732.7031,976.6629,3,39
629.3422,389.2766,2,36
80.01307,551.979,3,46
449.2405,239.4103,1,10
28.44963,414.4415,1,41
931.7364,214.3521,2,42
311.7921,825.2478,3,39
230.2658,776.663,3,39
296.2667,587.3743,2,2
817.8038,754.104,3,40
361.538,992.9423,3,47
79.55949,972.0553,3,38
35.78365,150.7377,1,29
707.5707,419.4044,2,9
443.5901,332.1562,2,7
513.7981,308.219,3,46
62.82827,656.4289,2,7
789.1798,157.571,1,38
772.6867,811.1419,2,42
216.4492,716.5239,3,28
176.999,772.6252,3,30
910.9596,868.26,3,39
700.6791,74.66671,1,9
876.4291,256.2918,1,20
343.3034,533.1843,3,33
900.6123,422.9448,1,7
487.626,205.0635,1,30
912.4952,711.1215,2,44
699.8707,520.3265,2,15
887.5583,799.4403,3,9
829.2817,558.2778,2,47
486.3562,919.7176,2,21
924.2197,99.52107,1,44
387.7692,455.2446,3,30
887.2082,663.6223,2,36
104.4414,971.6351,2,15
248.618,783.1281,2,29
546.2821,454.564,2,1
0.5966241,565.5425,3,28
272.0999,822.6513,3,1
775.2812,164.6204,2,15
28.16101,469.3123,2,35
983.6839,871.9338,2,30
787.3517,573.696,2,35
849.0581,651.4573,2,17
110.3949,59.53987,1,18
9.364083,70.18211,1,42
582.6043,13.96297,2,28
695.0326,392.9923,1,38
921.9451,148.2918,2,21
917.1706,998.7703,2,12
445.654,395.0147,1,26
35.64993,379.0776,2,45
372.5892,864.5884,2,18
63.43796,115.317,1,9
498.6204,322.6752,2,27
97.3377,94.88933,1,28
605.7266,189.9568,2,1
38.5747,798.1897,2,22
981.2249,20.16769,2,45
806.5707,627.4215,2,43
54.98548,247.174,1,42
219.9373,518.2973,2,12
670.6273,956.8008,3,39
455.8693,480.9334,2,7
741.9898,434.7797,2,15
108.6675,490.5793,2,39
110.0326,668.1141,3,25
908.2676,119.685,2,29
507.1341,824.707,2,29
185.2849,588.2894,2,44
898.2052,785.0286,1,34
499.4894,281.7343,1,42
287.7,982.1069,2,39
858.9825,754.931,2,28
171.3817,470.8616,1,30
609.0306,820.9063,3,25
924.6292,905.4068,2,9
987.1727,500.0549,2,32
407.0059,726.4647,2,1
375.6753,853.0931,3,30
756.1022,450.0762,2,29
383.7282,534.0589,3,45
40.03088,323.7298,1,21
389.2381,789.1023,3,38
141.831,831.981,3,9
516.4165,634.6326,2,47
234.1537,152.8257,1,20
237.4314,431.0471,1,13
533.4593,100.4805,1,20
994.1918,50.71492,1,34
200.4647,22.88439,1,16
592.2642,997.4282,3,1
127.1036,566.745,3,46
521.2242,636.1283,3,46
718.3763,845.5282,2,4
502.9193,502.7248,1,21
549.7767,472.5993,2,2
28.97181,929.3714,3,40
451.3147,158.779,2,15
684.7742,659.3419,2,32
732.939,463.1426,2,11
630.0578,476.9326,3,6
496.6506,536.9428,2,27
259.3019,254.9217,2,15
957.7686,295.4195,2,36
355.9633,120.6823,3,38
116.914,504.6855,3,14
338.6955,102.2211,2,30
342.4679,540.8889,2,1
717.5687,437.2995,2,45
300.3603,241.4792,1,18
189.6128,383.2991,2,9
826.1828,297.0243,2,39
209.0969,816.9492,3,46
283.2811,214.1845,1,30
688.877,606.1546,2,42
758.7388,533.4617,2,2
210.731,336.0105,1,18
211.6319,342.7146,1,31
365.1641,276.5989,2,23
415.5808,950.3671,3,28
576.3948,413.1785,3,10
740.976,483.4125,2,7
678.9654,20.55071,2,39
336.2531,33.6462,2,1
176.0291,996.6679,3,45
682.2811,130.7673,1,43
909.7181,797.4587,3,46
118.5419,811.2034,2,4
566.6893,661.1386,2,22
288.7788,499.9632,2,30
97.59394,640.3654,3,30
551.4498,552.0555,1,30
184.6169,206.8336,3,33
614.3322,51.67019,1,46
421.0737,35.17379,1,18
289.3434,17.33086,1,7
505.3741,83.31212,1,5
540.7067,280.7802,1,41
422.5508,990.1538,3,21
396.4162,788.908,2,45
22.47714,394.3666,3,33
758.1142,346.5771,2,29
609.515,981.4978,3,40
569.599,192.934,2,13
241.6575,336.6615,1,28
560.8932,794.6624,2,35
740.5153,963.291,2,42
408.4371,355.356,2,15
757.4601,827.9412,2,15
58.50966,60.25299,1,37
840.6835,798.8545,3,1
539.1834,954.6284,2,12
50.16208,248.7206,3,40
155.2791,543.7556,2,47
211.6346,415.7957,3,46
481.2169,256.1704,2,4
595.8943,630.8997,2,35
308.214,532.5905,2,46
457.9027,731.0896,3,20
832.2343,282.5164,2,43
428.9599,432.224,1,9
68.64904,522.5149,3,25
77.93904,446.6486,2,32
618.4682,562.6019,1,7
735.9439,312.8915,2,36
89.34427,863.2013,2,4
662.6881,612.016,2,39
77.82604,793.9134,3,28
218.7549,103.0317,1,14
624.204,585.0852,2,29
218.6919,333.51,3,26
367.9737,882.5715,3,30
153.8244,822.3047,3,7
70.34665,857.5974,3,46
566.5281,610.761,2,17
264.4047,604.8295,2,9
106.0881,376.5492,3,28
681.1883,913.0343,3,9
104.1898,681.4136,3,2
831.3321,411.2016,2,28
594.8428,701.319,2,35
85.40015,113.0779,1,28
638.2277,806.2225,3,34
372.5372,542.4315,2,11
315.1271,200.1559,2,9
667.5875,788.0314,3,30
32.29158,59.34002,1,5
77.71454,517.8954,1,42
286.3997,369.6592,2,11
727.6513,824.6364,2,17
165.9507,213.3761,1,4
682.0711,205.2521,2,32
345.477,910.7504,3,14
531.4575,603.6061,3,45
662.408,704.8678,3,25
520.3926,900.8954,3,30
495.9845,385.2465,1,16
781.3633,148.8025,1,20
638.5045,711.0848,2,15
632.0308,275.1472,2,15
291.2048,379.4977,1,9
668.5764,900.2305,2,21
767.6468,384.0309,2,28
637.1876,551.4528,2,9
622.9247,318.9005,2,39
142.2005,118.64,1,16
938.2263,189.0504,2,44
418.309,934.8709,3,31
618.6855,181.7016,2,45
345.688,455.9819,2,29
341.2685,275.8394,2,2
224.9815,346.5034,3,47
675.267,741.4192,2,43
129.729,311.6661,1,25
520.8781,852.4398,3,44
906.1119,85.17182,1,44
77.24732,221.8806,1,29
753.9146,802.4289,2,15
909.6578,48.85762,2,17
507.6327,182.0515,1,49
192.1482,800.6736,2,43
403.9035,811.2207,1,7
524.2196,190.1756,1,40
631.1446,644.6056,2,15
954.1834,124.57,1,30
132.9657,722.4249,3,17
321.4511,953.8497,3,39
486.097,493.7199,1,35
810.2738,224.0717,1,28
50.00554,900.9316,3,25
114.5555,956.4427,2,9
793.9251,855.4026,2,32
852.5052,362.6306,2,7
221.0659,757.8593,3,33
697.6803,583.0724,3,34
210.5183,638.9389,2,29
261.2387,213.4185,1,18
200.6412,202.7279,1,5
130.9503,680.7884,2,12
73.2552,955.0067,3,14
12.51145,860.982,3,17
302.7677,594.4249,3,28
933.4549,625.0058,2,15
127.4795,327.0523,3,34
134.4582,631.2907,3,34
984.1539,854.1998,2,45
658.3196,353.3392,2,47
667.4947,70.99185,1,46
312.407,518.1135,1,42
504.459,484.1701,2,15
96.32341,160.5578,1,40
987.094,115.2804,2,2
153.4828,224.5495,2,15
596.4928,224.4242,1,18
639.522,817.9536,2,45
386.996,870.9984,2,27
260.7385,5.664817,2,9
596.0362,187.5795,2,4
155.0362,93.89267,1,7
907.604,755.9667,2,13
455.695,616.1947,2,4
616.132,790.5012,2,13
423.8384,998.1149,3,39
468.9677,179.9521,2,11
181.4524,901.3212,3,22
534.1545,813.1157,3,38
651.5867,644.4489,2,21
445.8456,189.8166,2,11
409.0156,572.355,1,8
278.7544,588.9705,1,44
574.5723,636.6581,2,9
0.726606,991.6501,3,25
21.42175,435.6019,1,30
789.5478,65.98501,1,33
78.64411,799.5847,3,45
995.5804,988.1369,2,44
770.3699,29.44759,2,13
778.8271,228.359,2,19
695.3438,750.7867,3,39
327.1009,29.90941,1,16
273.6868,325.1321,1,16
856.1058,179.5104,2,44
806.3415,676.3952,2,9
285.5046,77.25361,1,16
394.0932,643.6144,2,45
13.79054,442.7139,3,7
712.0169,362.4155,2,23
658.5489,631.1709,3,33
592.8615,975.3195,3,37
907.5365,296.9914,1,7
489.6409,376.0298,2,36
70.30725,288.01,2,47
163.8364,736.752,2,13
283.2944,484.5465,3,40
516.1818,149.8506,1,14
791.0837,666.4884,2,4
459.415,363.2823,2,12
524.1924,602.4446,3,26
804.6801,175.3794,2,15
505.2016,544.2745,3,30
175.9569,918.8239,3,39
132.6931,652.2005,1,28
702.1002,633.5478,2,46
362.3849,654.9329,3,45
278.1714,173.6345,1,48
23.25236,377.0152,3,25
432.1367,156.9918,1,5
557.9355,237.7163,2,12
914.6244,756.0694,2,29
468.2492,254.8233,2,21
586.3106,938.8824,2,9
974.4211,456.9138,2,15
520.4166,441.9213,3,40
752.8758,372.7537,2,21
702.2408,860.8863,2,13
31.54633,346.1078,2,37
845.3292,987.4692,2,36
542.222,452.9432,2,43
708.0914,324.4755,1,28
742.7505,945.4516,3,22
456.0927,14.82013,1,34
791.5516,940.5949,2,36
585.621,869.6462,3,38
502.153,761.0387,1,14
108.5231,496.74,1,28
503.6985,852.6806,2,13
830.4793,727.0941,2,9
719.842,817.8052,3,33
679.0884,808.7426,2,22
587.1143,767.8636,2,22
712.1547,715.2661,3,42
356.9535,593.6982,1,16
789.3767,607.4043,2,19
616.0797,635.9312,3,40
108.3516,857.5613,3,30
800.2193,87.19052,1,44
386.3696,484.6636,2,43
499.7499,398.986,1,9
842.8612,702.1324,2,42
520.8322,176.7052,1,9
448.7934,878.9339,3,1
126.1228,161.3701,3,39
478.042,423.4186,1,2
649.1497,285.5552,1,4
390.9446,905.5875,2,13
68.53319,124.8427,1,21
634.0173,214.3071,2,11
941.6686,273.1941,2,28
927.2041,738.2844,2,9
352.7687,511.8711,3,40
223.7507,868.449,3,30
906.0961,368.8954,2,13
515.6059,236.5421,1,13
532.6705,205.3745,1,28
473.0434,229.3677,2,47
696.2081,366.0809,1,30
452.4965,988.7314,3,28
530.2684,588.8861,3,30
231.5919,920.0203,3,30
903.4725,569.4127,2,22
142.9367,468.7498,1,18
322.8632,68.29072,1,19
114.3942,216.3403,1,29
449.6728,832.6145,3,39
365.2354,362.3873,2,44
918.4091,954.343,2,35
491.2836,494.6127,1,20
903.4797,996.6818,3,34
957.4625,132.8556,2,21
619.25,369.1139,2,12
739.7735,685.4482,2,28
114.5224,365.7158,1,26
266.3888,155.5983,3,38
732.3531,970.5528,3,39
24.34565,687.5941,3,47
691.9906,471.8773,1,7
692.4195,197.2629,1,16
494.5158,526.4039,1,18
296.5347,654.3294,2,22
883.684,551.8827,2,2
471.8905,642.3793,1,38
711.4403,588.2599,2,21
779.1291,177.3519,2,32
795.5748,578.2233,3,17
879.4765,852.5866,2,21
20.86172,159.9027,1,2
413.7423,760.4015,2,17
772.3334,870.5559,3,34
264.3262,514.2241,1,44
632.204,787.778,2,17
810.0776,200.3972,1,33
48.15651,239.0725,1,18
533.9816,6.327141,1,30
747.7081,430.6522,2,15
138.2627,35.92133,1,48
279.3412,960.9697,3,28
667.1395,904.2805,3,47
829.0765,214.111,1,9
983.7335,723.4434,2,29
502.4641,289.722,1,33
524.7436,441.8587,2,36
985.2671,617.3057,2,19
239.8619,516.9246,2,15
968.6071,43.32756,2,36
144.562,221.2065,1,28
482.0503,724.224,3,9
814.4171,600.9164,3,38
961.9266,174.4498,2,45
478.1306,164.106,1,37
753.9321,912.8928,3,17
405.4947,207.2107,1,18
728.143,904.022,2,12
185.4261,458.74,1,26
637.5513,450.7741,2,12
367.5405,254.966,1,41
449.0059,145.1862,1,14
495.8823,230.1225,1,41
320.8698,82.05736,1,46
487.2078,330.5483,2,29
12.24857,335.4592,2,29
536.7502,79.87931,2,44
588.1265,990.5375,2,7
173.6207,864.2094,2,35
815.959,251.7005,2,9
655.0596,850.3151,2,2
716.9002,23.51301,2,9
156.3736,254.4,1,9
232.2753,216.624,3,42
504.9134,974.1044,3,17
782.7992,390.9249,2,12
71.01471,535.2502,3,30
529.8071,878.3597,3,46
23.28325,330.7598,1,21
536.9848,136.4305,2,12
206.7975,868.2705,3,46
107.6004,542.9541,2,28
239.903,180.3471,1,7
460.4808,899.8722,2,23
26.99432,925.7821,3,28
809.5497,233.7625,1,8
19.99387,397.3482,2,15
749.1542,693.6276,2,11
946.9717,243.9895,2,9
91.06227,124.4365,2,1
721.7193,764.2669,3,9
104.6962,44.87052,1,14
206.0238,195.0131,1,40
232.5374,542.3564,3,7
864.85,380.2411,1,20
707.4374,720.623,2,32
405.4023,520.2896,2,36
790.77,539.9599,2,29
728.8839,324.4916,2,12
147.5827,950.8683,3,39
678.6785,830.1403,3,17
330.8547,762.4575,3,45
712.4431,151.9454,2,39
988.6139,760.3976,2,9
599.4965,189.2491,1,34
146.3374,199.0122,1,7
115.1317,9.244481,1,25
487.2023,48.92491,2,9
189.77,319.7172,1,21
374.6736,390.8369,2,36
121.3569,709.1921,3,3
777.6598,633.7483,2,19
938.1925,200.0262,2,32
569.0656,586.711,1,42
387.7747,585.5107,3,17
741.3253,936.1636,2,35
483.7284,819.1072,3,34
478.6568,487.004,2,4
493.5149,425.4975,3,45
233.6358,145.4701,1,9
480.6656,714.3882,3,38
868.0798,168.0454,2,15
263.2204,294.019,1,28
574.3402,90.38831,1,5
514.4572,19.89217,2,15
90.54538,467.5479,3,25
717.3439,675.8379,1,35
464.0551,422.081,1,3
559.5455,766.2531,2,4
440.1802,424.7355,1,16
954.7825,747.9684,2,9
212.7902,640.8363,2,18
891.164,241.9699,2,22
692.2038,943.6878,2,18
571.2838,646.0012,2,29
947.3523,128.2348,1,1
283.2815,882.0242,3,9
910.4558,480.9447,2,11
409.801,3.024068,2,9
130.5171,714.8427,3,46
128.8083,831.3471,3,17
137.745,161.1921,3,39
860.8863,102.4793,1,21
853.2187,957.0232,3,26
650.3257,882.08,3,46
576.5157,210.6555,2,15
246.8784,183.9504,1,18
587.2925,166.7525,1,28
661.4245,554.635,3,46
988.4003,561.829,1,26
401.4673,715.7308,2,7
587.4929,503.4269,2,2
608.012,263.2663,1,18
440.57,840.933,3,42
246.4458,309.9118,2,22
425.9344,206.1304,2,17
715.8772,832.1591,2,17
591.3849,541.6233,3,38
870.1573,652.6645,2,12
287.8039,412.649,2,36
559.4594,84.37435,2,39
60.86835,438.8458,3,1
90.49958,19.16732,1,38
623.9135,919.9826,3,7
47.14367,973.7846,3,33
417.8524,277.697,1,46
895.9057,478.7784,2,15
25.58892,842.9025,3,45
455.4108,379.6523,2,9
318.5288,541.7203,2,29
290.0189,263.8066,2,15
173.2963,329.8576,1,34
902.9779,589.3344,3,17
717.2367,823.7935,2,15
424.0452,999.6794,3,46
392.3855,490.6454,3,14
669.5796,144.8972,1,12
824.9639,200.1479,1,5
745.4558,198.08,1,18
224.4222,393.3169,1,3
708.7682,547.4376,2,17
766.8946,898.5499,2,15
466.071,61.01538,1,21
713.5958,389.6797,2,44
339,737.5718,2,12
229.0728,970.6326,2,47
20.92558,139.4171,2,39
252.3704,703.2274,3,33
325.4692,924.2917,2,15
257.601,211.2208,1,20
686.9382,856.1312,3,40
41.37138,204.3179,1,43
175.4697,497.5963,2,21
360.3872,830.6169,3,17
918.7225,804.3639,2,18
18.65411,973.9339,3,34
624.3676,462.9423,2,45
147.8802,90.35811,1,37
816.2378,768.3722,2,23
497.1693,34.10475,1,9
312.3853,637.6287,2,18
886.7926,503.3174,2,19
233.4489,960.9454,3,17
789.584,376.7702,2,37
295.3175,66.15834,1,38
979.1517,571.4013,3,40
610.9891,316.2958,1,30
786.7589,780.7844,2,36
242.2942,587.9123,3,30
354.1271,352.5071,2,15
11.86641,431.8772,2,23
467.7635,250.6308,1,38
617.194,406.5756,2,37
314.2804,355.5867,1,9
224.1825,311.0715,1,7
207.8259,535.051,3,34
573.8914,398.4767,2,9
558.9182,76.10839,1,28
466.5685,639.782,2,15
961.822,774.9263,2,23
885.9966,51.52866,2,15
793.6933,183.0769,3,45
830.1066,609.0973,3,28
746.6266,516.5221,2,12
939.3248,311.3496,1,46
50.2618,227.75,1,2
466.7653,46.17204,2,9
916.741,390.616,2,29
730.2484,275.4186,2,4
222.3253,954.5168,3,30
158.3484,689.5716,2,15
57.9168,588.0203,3,6
553.89,751.9689,2,9
749.559,988.8732,2,35
339.0247,502.5596,3,7
154.7958,803.582,3,38
335.8937,450.9171,3,33
289.9788,569.7048,3,45
808.0745,885.0076,2,19
844.5013,345.4449,2,15
48.4033,854.4464,3,26
699.9665,775.6852,3,3
589.6907,434.6819,2,9
280.6,562.6689,3,37
979.8864,716.8779,3,37
285.0915,410.1057,2,43
652.646,405.9707,2,9
541.3027,20.04301,1,28
391.7637,167.0833,2,47
541.6533,814.58,3,46
111.0309,346.2877,2,21
948.2568,295.3821,1,38
171.3462,203.3202,2,22
883.6791,878.9002,3,40
296.691,44.40982,1,38
993.3796,534.8927,2,43
750.9065,965.2878,2,29
373.793,319.6881,2,19
905.4152,27.55765,1,45
48.86399,205.5831,1,20
606.1534,331.4024,2,2
959.3231,997.9454,3,34
872.4924,405.3831,2,39
443.8363,662.0773,3,17
890.4334,69.49311,2,21
923.4954,233.0142,2,39
762.3922,953.0996,2,39
748.8942,308.3345,2,15
